,ta,U,V,ws,hm,vs,pm
2018-05-27 13:00:00,23.4,0.8396198645344135,-0.5431744499506702,2.8,34.4,30290.0,62.0
2018-05-27 14:00:00,24.0,0.8424523970071474,-0.5387707850068633,3.0,32.0,28960.0,60.0
2018-05-27 15:00:00,22.8,0.9719610005785464,-0.2351421131025904,2.6,38.8,27300.0,54.0
2018-05-27 16:00:00,22.5,0.9993283937786565,0.0366437087065566,1.5,35.7,29630.0,54.0
2018-05-27 17:00:00,22.3,0.984195607969242,-0.1770847403195831,2.2,38.4,33000.0,58.0
2018-05-27 18:00:00,21.5,0.7975839288252284,-0.6032079877452826,1.5,35.4,24980.0,53.0
2018-05-27 19:00:00,20.5,0.9943379441332044,-0.1062640713362336,2.7,39.3,26530.0,58.0
2018-05-27 20:00:00,18.6,0.8862035792312146,0.4632960351198616,1.5,47.7,25240.0,73.0
2018-05-27 21:00:00,16.2,0.1097343110910455,-0.9939609554551796,0.7,63.8,20540.0,67.0
2018-05-27 22:00:00,15.2,0.8779829754279804,0.4786918579406066,1.1,73.8,18930.0,74.0
2018-05-27 23:00:00,13.6,-1.8369701987210294e-16,-1.0,0.0,82.6,15490.0,90.0
2018-05-28 00:00:00,13.5,-0.6467897795104596,0.7626683296956883,0.7,83.7,11920.0,90.0
2018-05-28 01:00:00,12.8,-1.8369701987210294e-16,-1.0,0.0,85.4,9370.0,85.0
2018-05-28 02:00:00,12.5,-1.8369701987210294e-16,-1.0,0.0,85.8,10250.0,78.0
2018-05-28 03:00:00,13.0,-0.6691306063588582,0.7431448254773942,0.9,86.9,10740.0,75.0
2018-05-28 04:00:00,11.9,-1.8369701987210294e-16,-1.0,0.0,89.3,6260.0,69.0
2018-05-28 05:00:00,12.2,-0.7558534691676395,0.6547408137173397,0.5,88.7,8610.0,76.0
2018-05-28 06:00:00,13.2,-0.6467897795104595,-0.7626683296956884,0.9,87.0,8060.0,76.0
2018-05-28 07:00:00,16.3,-0.9743700647852354,0.2249510543438652,0.3,74.3,10370.0,94.0
2018-05-28 08:00:00,19.2,-0.9077774785329084,0.4194520824461774,1.1,59.1,10350.0,102.0
2018-05-28 09:00:00,22.5,-0.953190667792947,0.3023698907504446,0.9,47.8,14910.0,79.0
2018-05-28 10:00:00,24.7,0.8862035792312146,0.4632960351198616,1.3,47.6,22250.0,42.0
2018-05-28 11:00:00,25.3,0.2402280424772633,-0.970716481578191,1.8,46.2,20320.0,60.0
2018-05-28 12:00:00,27.1,0.3729877825758089,0.92783625389892,2.0,42.2,23410.0,72.0
2018-05-28 13:00:00,26.8,0.9999862922474267,-0.0052359638314197,2.1,42.4,13710.0,97.0
2018-05-28 14:00:00,27.0,0.7581343361976526,-0.652098403830392,3.2,44.5,11510.0,94.0
2018-05-28 15:00:00,26.6,0.9751493543055632,-0.2215484976194675,4.3,43.9,13510.0,53.0
2018-05-28 16:00:00,26.7,0.9323238012155122,-0.3616245700820921,3.3,41.2,18610.0,51.0
2018-05-28 17:00:00,26.1,0.8746197071393956,-0.484809620246337,3.9,33.0,35460.0,60.0
2018-05-28 18:00:00,24.6,0.9316912275855488,-0.3632512304729786,3.9,42.0,29680.0,63.0
2018-05-28 19:00:00,22.9,0.8729220772698096,-0.4878596591387324,2.2,48.7,28010.0,52.0
2018-05-28 20:00:00,21.3,0.9994502159417572,-0.0331551783885258,2.2,55.9,18990.0,40.0
2018-05-28 21:00:00,19.8,0.915662593339561,0.40194777665596,1.1,61.8,4010.0,52.0
2018-05-28 22:00:00,18.7,0.5165333288666417,0.8562670846003283,0.4,72.9,850.0,55.0
2018-05-28 23:00:00,19.2,0.9762960071199336,0.2164396139381029,1.3,68.0,2130.0,50.0
2018-05-29 00:00:00,17.7,0.907044014291465,-0.4210358133674906,0.5,79.4,8000.0,54.0
2018-05-29 01:00:00,19.0,0.1443562010009733,0.9895257890689692,1.1,72.4,11850.0,59.0
2018-05-29 02:00:00,17.7,0.1788022151163498,-0.9838850379335417,1.2,83.5,7390.0,59.0
2018-05-29 03:00:00,19.4,0.8251134982782954,-0.5649670034249376,1.0,67.6,16340.0,51.0
2018-05-29 04:00:00,19.6,0.995055569961226,-0.0993197497436388,1.4,63.5,18310.0,45.0
2018-05-29 05:00:00,19.2,0.1942343512199718,0.9809551553491918,0.9,69.4,13690.0,42.0
2018-05-29 06:00:00,19.3,-0.8598522715968736,0.5105429179116053,1.3,74.6,13190.0,40.0
2018-05-29 07:00:00,19.8,-0.6794413042615165,0.7337298645028764,0.9,72.8,14060.0,47.0
2018-05-29 08:00:00,20.8,-0.5707135676844318,0.8211492091337039,1.9,69.8,10950.0,30.0
2018-05-29 09:00:00,20.3,0.918446381343087,-0.3955455025629651,1.1,76.5,10930.0,40.0
2018-05-29 10:00:00,21.6,0.7372773368101242,0.6755902076156602,2.0,68.0,10510.0,45.0
2018-05-29 11:00:00,22.9,0.4178670738010766,0.9085081775267216,1.5,65.0,11940.0,33.0
2018-05-29 12:00:00,23.1,0.976672278334168,-0.2147353271670628,1.5,66.2,12210.0,48.0
2018-05-29 13:00:00,25.6,0.9617413095492114,0.2739592186924326,1.7,55.0,25570.0,27.0
2018-05-29 14:00:00,24.9,0.9723699203976768,-0.2334453638559054,5.3,58.3,18120.0,37.0
2018-05-29 15:00:00,23.8,0.9785089851017784,-0.2062041853966292,4.7,62.0,17700.0,48.0
2018-05-29 16:00:00,23.0,0.838670567945424,-0.544639035015027,3.0,65.4,22090.0,22.0
2018-05-29 17:00:00,23.2,0.9991228300988584,-0.0418756537291992,2.9,65.0,26090.0,25.0
2018-05-29 18:00:00,20.1,-0.4257792915650723,0.9048270524660196,3.0,82.1,11470.0,46.0
2018-05-29 19:00:00,19.9,0.99780146829205,-0.0662739004000003,3.3,87.7,2940.0,39.0
2018-05-29 20:00:00,18.6,-0.7901550123756902,0.6129070536529767,0.2,89.8,3490.0,39.0
2018-05-29 21:00:00,18.8,0.980614658546613,0.1959461442425179,0.6,90.1,2780.0,12.471622275371786
2018-05-29 22:00:00,18.3,0.6946583704589974,-0.7193398003386512,0.4,90.5,1770.0,13.968106394317296
2018-05-29 23:00:00,18.5,0.4131044298245419,0.9106836608061768,0.3,90.8,2620.0,12.528808983972116
2018-05-30 00:00:00,18.0,0.9892723329629884,-0.1460830285624112,1.3,88.2,3930.0,15.544923063147897
2018-05-30 01:00:00,18.106166320608708,0.2628903939095897,0.2828975023405243,0.9773187767288262,92.53101066251249,3845.452924579514,47.0
2018-05-30 02:00:00,17.5,0.503019946630235,0.8642748019537047,0.8,90.5,2160.0,48.0
2018-05-30 03:00:00,17.1,0.3616245700820922,-0.9323238012155122,0.5,91.1,2060.0,49.0
2018-05-30 04:00:00,17.5,-1.8369701987210294e-16,-1.0,0.0,91.3,2340.0,52.0
2018-05-30 05:00:00,18.1,-0.3534748437792568,0.9354440308298676,1.8,91.1,2510.0,55.0
2018-05-30 06:00:00,18.1,-1.8369701987210294e-16,-1.0,0.0,90.8,1590.0,61.0
2018-05-30 07:00:00,18.4,0.618408395357554,-0.7858568931754021,0.9,91.1,650.0,24.656439901831327
2018-05-30 08:00:00,19.0,0.8471219213821373,0.5313985795180827,0.4,91.0,4420.0,23.02561782484637
2018-05-30 09:00:00,20.5,0.978867388761685,0.2044960518417905,0.9,86.8,7420.0,24.75629517342307
2018-05-30 10:00:00,20.6,0.8886172326549486,0.4586495544843151,1.3,81.9,11850.0,19.0
2018-05-30 11:00:00,21.8,0.8028174751911143,-0.596224874965616,3.1,75.4,16580.0,21.0
2018-05-30 12:00:00,22.7,0.8443279255020154,-0.5358267949789962,4.2,72.7,21290.0,22.0
2018-05-30 13:00:00,22.4,0.9297764858882512,-0.3681245526846783,3.9,72.6,11420.0,39.0
2018-05-30 14:00:00,21.9,0.9003187714021933,-0.4352310993723277,3.7,74.0,12330.0,28.0
2018-05-30 15:00:00,22.9,0.9845031799744366,-0.1753667260919875,5.5,67.8,17090.0,26.0
2018-05-30 16:00:00,21.5,0.8251134982782954,-0.5649670034249376,3.2,71.0,15780.0,32.0
2018-05-30 17:00:00,20.6,0.979575249599344,-0.201077921145965,4.0,69.1,22770.0,32.0
2018-05-30 18:00:00,18.9,0.9995598601193844,-0.0296662440851105,4.3,75.0,17230.0,31.0
2018-05-30 19:00:00,17.5,0.99888987496197,0.0471064507096424,3.6,72.6,20000.0,33.0
2018-05-30 20:00:00,15.9,0.8100416404457961,0.5863723567357892,2.4,82.4,11240.0,47.0
2018-05-30 21:00:00,15.3,0.9477684100095858,0.3189593092980699,2.0,83.6,8300.0,45.0
2018-05-30 22:00:00,15.0,0.9983418166140284,0.0575640269595674,1.3,84.4,7140.0,44.0
2018-05-30 23:00:00,14.7,0.9135454576426006,0.4067366430758002,1.7,84.5,6390.0,48.0
2018-05-31 00:00:00,14.3,0.6996633405133655,0.7144726796328034,1.1,87.1,4930.0,54.0
2018-05-31 01:00:00,14.2,-0.8141155183563191,0.5807029557109399,0.6,88.4,3760.0,57.0
2018-05-31 02:00:00,12.5,-0.632029302664851,-0.7749444887041795,0.7,89.4,1810.0,52.0
2018-05-31 03:00:00,13.0,-0.9865721616069694,-0.1633259622416221,0.7,90.3,2880.0,54.0
2018-05-31 04:00:00,12.2,-1.8369701987210294e-16,-1.0,0.0,90.6,1750.0,46.0
2018-05-31 05:00:00,12.3,-0.997314477224458,-0.0732381971276314,0.4,90.8,350.0,38.0
2018-05-31 06:00:00,13.0,-0.9838850379335417,0.1788022151163496,0.7,91.0,2510.0,47.0
2018-05-31 07:00:00,15.8,-0.999390827019096,0.0348994967025011,0.2,90.8,4350.0,40.0
2018-05-31 08:00:00,18.0,0.99026806874157,0.1391731009600654,0.5,74.9,8030.0,43.0
2018-05-31 09:00:00,19.5,-0.73491459514996,0.6781596698680705,1.9,67.4,8570.0,49.0
2018-05-31 10:00:00,20.8,-0.1062640713362332,0.9943379441332044,1.0,60.5,10710.0,53.0
2018-05-31 11:00:00,22.2,0.9993283937786565,0.0366437087065566,2.5,55.8,10250.0,63.0
2018-05-31 12:00:00,22.8,0.9755345439458568,-0.2198462043528373,3.1,56.9,10460.0,69.0
2018-05-31 13:00:00,23.5,0.9258705848099948,-0.377840786818467,2.5,53.6,9730.0,63.0
2018-05-31 14:00:00,24.0,0.998629534754574,0.0523359562429438,4.1,53.7,11350.0,51.0
2018-05-31 15:00:00,24.7,0.9366721892483976,-0.3502073812594675,3.6,53.7,14480.0,48.0
2018-05-31 16:00:00,25.4,0.9640954042341104,-0.2655561174868084,4.8,48.2,19050.0,42.0
2018-05-31 17:00:00,25.0,0.9218631515885004,-0.3875155864521032,3.7,48.1,24480.0,44.0
2018-05-31 18:00:00,23.7,0.9702957262759966,-0.2419218955996677,3.7,53.0,20630.0,40.0
2018-05-31 19:00:00,22.4,0.9622179935292856,-0.2722802470405746,2.6,58.3,19270.0,38.0
2018-05-31 20:00:00,20.6,0.9895257890689692,-0.1443562010009734,2.5,57.5,21220.0,41.0
2018-05-31 21:00:00,19.4,0.92783625389892,0.372987782575809,1.0,62.8,22020.0,49.0
2018-05-31 22:00:00,18.3,0.9999619230641712,0.0087265354983739,0.9,70.7,13890.0,56.0
2018-05-31 23:00:00,16.4,-1.8369701987210294e-16,-1.0,0.0,85.0,11380.0,57.0
2018-06-01 00:00:00,15.5,-0.353474843779257,-0.9354440308298672,0.5,88.3,6210.0,60.0
2018-06-01 01:00:00,14.7,0.0923705874465618,-0.995724698184582,0.5,89.2,4530.0,74.0
2018-06-01 02:00:00,14.8,-1.8369701987210294e-16,-1.0,0.0,89.7,4070.0,66.0
2018-06-01 03:00:00,14.7,-1.8369701987210294e-16,-1.0,0.1,90.2,5830.0,59.0
2018-06-01 04:00:00,14.0,-0.9010770213220914,-0.4336590845875442,0.4,90.3,3630.0,53.0
2018-06-01 05:00:00,13.5,0.7592713073348807,-0.6507742172658513,0.3,90.6,2370.0,52.0
2018-06-01 06:00:00,14.5,-0.9018325264051136,-0.4320857488019823,0.4,90.9,1860.0,63.0
2018-06-01 07:00:00,18.0,-1.8369701987210294e-16,-1.0,0.0,84.5,4880.0,69.0
2018-06-01 08:00:00,20.6,-0.9912155402515416,-0.1322563902571225,0.6,73.4,3950.0,89.0
2018-06-01 09:00:00,23.7,-0.8280603346224945,0.5606389945632416,0.9,59.3,7350.0,103.0
2018-06-01 10:00:00,25.2,-0.6087614290087205,0.7933533402912353,1.9,52.5,9210.0,75.0
2018-06-01 11:00:00,27.1,0.7313537016191706,-0.6819983600624986,2.3,44.5,9350.0,76.0
2018-06-01 12:00:00,27.8,0.9982398279237652,-0.0593063735759612,4.3,38.8,16140.0,55.0
2018-06-01 13:00:00,27.6,0.9997426093226984,-0.0226873335727815,5.7,44.3,22040.0,43.0
2018-06-01 14:00:00,27.8,0.9211854055657211,-0.3891239501402059,4.6,38.8,33100.0,38.0
2018-06-01 15:00:00,28.0,0.9531906677929468,-0.3023698907504449,4.7,37.1,32460.0,33.0
2018-06-01 16:00:00,27.6,0.9985366703262116,-0.0540788129847756,4.2,38.2,33920.0,38.0
2018-06-01 17:00:00,27.4,0.8171448983351287,-0.5764323161697931,3.9,32.5,39730.0,38.0
2018-06-01 18:00:00,25.6,0.92783625389892,-0.3729877825758085,2.6,34.7,38650.0,35.0
2018-06-01 19:00:00,23.3,0.9785089851017784,0.2062041853966292,2.3,40.6,33550.0,48.0
2018-06-01 20:00:00,21.3,0.8779829754279804,0.4786918579406066,1.3,48.0,31030.0,62.0
2018-06-01 21:00:00,20.1,0.9177546256839808,0.3971478906347807,1.5,55.1,20640.0,67.0
2018-06-01 22:00:00,18.6,0.9265286308718372,0.3762242631393656,0.8,65.2,10760.0,53.0
2018-06-01 23:00:00,17.7,0.7337298645028764,0.6794413042615166,0.9,65.7,11030.0,31.0
2018-06-02 00:00:00,16.4,-1.8369701987210294e-16,-1.0,0.0,79.2,8590.0,42.0
2018-06-02 01:00:00,15.8,0.7858568931754022,0.6184083953575539,1.8,82.7,13930.0,50.0
2018-06-02 02:00:00,16.4,0.9360595357389732,0.3518416484047017,0.5,75.1,10720.0,60.0
2018-06-02 03:00:00,14.1,-1.8369701987210294e-16,-1.0,0.0,87.2,4520.0,66.0
2018-06-02 04:00:00,14.1,-1.8369701987210294e-16,-1.0,0.0,89.2,3900.0,57.0
2018-06-02 05:00:00,13.5,-1.8369701987210294e-16,-1.0,0.0,89.9,2520.0,61.0
2018-06-02 06:00:00,14.8,-1.8369701987210294e-16,-1.0,0.0,90.0,2800.0,52.0
2018-06-02 07:00:00,18.0,-1.8369701987210294e-16,-1.0,0.0,74.7,5730.0,50.0
2018-06-02 08:00:00,20.7,-1.8369701987210294e-16,-1.0,0.0,58.4,9970.0,32.0
2018-06-02 09:00:00,23.3,-1.8369701987210294e-16,-1.0,0.1,47.7,16240.0,23.0
2018-06-02 10:00:00,24.9,0.7880107536067221,-0.6156614753256582,2.1,42.1,16160.0,42.0
2018-06-02 11:00:00,25.6,0.7880107536067221,-0.6156614753256582,2.9,40.4,16030.0,51.0
2018-06-02 12:00:00,26.4,0.918446381343087,-0.3955455025629651,3.1,34.3,21270.0,39.0
2018-06-02 13:00:00,27.5,0.9483236552061992,-0.3173046564050922,4.5,30.3,29290.0,33.0
2018-06-02 14:00:00,28.1,0.987136265072988,0.1598811876918346,3.4,30.7,27830.0,23.0
2018-06-02 15:00:00,28.0,0.9297764858882512,-0.3681245526846783,4.5,30.3,26870.0,36.0
2018-06-02 16:00:00,26.6,0.968147640378108,-0.2503800040544414,4.9,34.9,26760.0,35.0
2018-06-02 17:00:00,25.4,0.9890158633619168,-0.1478094111296106,4.5,34.1,28540.0,21.0
2018-06-02 18:00:00,24.5,0.9829353491495542,-0.1839513506127205,4.5,32.3,29560.0,21.0
2018-06-02 19:00:00,23.1,0.8598522715968735,-0.5105429179116054,2.6,38.2,22660.0,30.0
2018-06-02 20:00:00,21.1,0.9882283814465528,0.1529858362840382,2.1,47.5,21030.0,35.0
2018-06-02 21:00:00,19.4,0.9488760116444966,0.3156490369471026,1.1,55.2,17570.0,47.0
2018-06-02 22:00:00,17.7,-0.9882283814465528,-0.1529858362840381,0.9,68.5,12480.0,50.0
2018-06-02 23:00:00,15.3,0.3729877825758085,-0.92783625389892,0.2,84.5,11400.0,43.0
2018-06-03 00:00:00,14.8,-0.9988061373414342,0.0488497697956134,0.3,86.1,8770.0,56.0
2018-06-03 01:00:00,14.2,-0.128795596577562,-0.9916711623830904,0.7,88.0,7200.0,52.0
2018-06-03 02:00:00,13.8,-0.8804773535091618,-0.4740882090471164,0.4,88.9,3590.0,49.0
2018-06-03 03:00:00,13.1,-1.8369701987210294e-16,-1.0,0.0,89.8,2420.0,48.0
2018-06-03 04:00:00,13.3,-0.9874138067509114,-0.1581580672544833,0.4,90.3,1550.0,52.0
2018-06-03 05:00:00,13.3,-0.9759167619387475,-0.2181432413965425,0.4,90.7,2200.0,43.0
2018-06-03 06:00:00,14.0,-1.8369701987210294e-16,-1.0,0.0,90.9,2690.0,38.0
2018-06-03 07:00:00,17.0,-1.8369701987210294e-16,-1.0,0.0,83.3,5680.0,34.0
2018-06-03 08:00:00,20.5,-1.8369701987210294e-16,-1.0,0.0,63.2,7880.0,40.0
2018-06-03 09:00:00,23.6,-0.9505157316277838,0.3106764296307318,0.5,49.3,11760.0,31.0
2018-06-03 10:00:00,25.4,-0.8090169943749475,0.5877852522924731,1.3,44.0,16350.0,33.0
2018-06-03 11:00:00,26.8,0.4131044298245414,-0.9106836608061772,0.9,35.0,18480.0,30.0
2018-06-03 12:00:00,29.5,-0.1684893795650024,0.9857034690888536,1.2,30.6,17740.0,42.0
2018-06-03 13:00:00,29.2,0.917060074385124,-0.3987490689252462,3.7,35.2,13940.0,65.0
2018-06-03 14:00:00,29.0,0.9897762309077888,-0.1426289337055114,3.0,29.5,18230.0,62.0
2018-06-03 15:00:00,29.1,0.9128341772330424,-0.4083304603813853,3.6,28.8,22040.0,57.0
2018-06-03 16:00:00,29.0,0.8677654533689283,-0.4969739610275554,4.1,27.6,25150.0,47.0
2018-06-03 17:00:00,28.7,0.6211477802783101,-0.7836934573258402,1.8,26.7,27490.0,41.0
2018-06-03 18:00:00,28.0,0.9668233886044596,-0.2554457579357908,3.3,25.7,23830.0,36.0
2018-06-03 19:00:00,25.8,0.8894163732912975,-0.457097927058694,1.3,34.2,19450.0,34.0
2018-06-03 20:00:00,20.3,0.7535633923016377,-0.657375245794096,0.7,63.5,14210.0,39.0
2018-06-03 21:00:00,19.7,0.8251134982782952,0.5649670034249379,0.4,58.9,10820.0,35.0
2018-06-03 22:00:00,16.9,0.7454759996828622,-0.6665324702494526,0.5,76.0,9100.0,26.0
2018-06-03 23:00:00,17.3,-1.8369701987210294e-16,-1.0,0.0,81.7,10820.0,40.0
2018-06-04 00:00:00,15.4,0.411514358605109,-0.911403276635445,0.9,86.7,7900.0,49.0
2018-06-04 01:00:00,15.7,-0.4162807922604012,-0.9092361090470684,0.4,79.0,18280.0,49.0
2018-06-04 02:00:00,15.4,0.5562956155003049,-0.8309844692743282,0.6,83.1,18170.0,41.0
2018-06-04 03:00:00,15.1,-0.970716481578191,-0.2402280424772636,0.6,82.6,6070.0,45.0
2018-06-04 04:00:00,14.8,-1.8369701987210294e-16,-1.0,0.0,86.5,7950.0,37.0
2018-06-04 05:00:00,14.5,-0.1753667260919879,-0.9845031799744364,0.4,88.4,5870.0,39.0
2018-06-04 06:00:00,14.9,0.7466381822853917,-0.6652303546543606,0.5,88.8,6040.0,46.0
2018-06-04 07:00:00,18.4,-0.9640954042341104,-0.2655561174868088,0.3,77.1,9870.0,57.0
2018-06-04 08:00:00,21.1,0.7419758409756166,0.6704266189587991,1.9,59.6,6800.0,67.0
2018-06-04 09:00:00,22.5,0.8405666034956841,0.54170821028274,2.4,55.9,7520.0,44.0
2018-06-04 10:00:00,23.4,0.7954734808548959,-0.6059884002657111,3.4,54.2,8560.0,45.0
2018-06-04 11:00:00,24.1,0.9799247046208296,-0.1993679344171972,2.5,41.0,18270.0,52.0
2018-06-04 12:00:00,23.8,0.9943379441332044,-0.1062640713362336,4.2,47.4,14730.0,48.0
2018-06-04 13:00:00,24.6,0.8241261886220158,-0.5664062369248327,2.4,48.2,17570.0,45.0
2018-06-04 14:00:00,25.1,0.8845809752150837,-0.4663866403398913,4.6,48.9,16620.0,39.0
2018-06-04 15:00:00,24.3,0.8995577789551803,-0.4368017883677019,2.8,53.4,14600.0,42.0
2018-06-04 16:00:00,24.5,0.9640954042341104,-0.2655561174868084,2.2,52.3,14000.0,32.0
2018-06-04 17:00:00,24.1,0.8367643134589619,-0.54756322349255,2.5,53.4,13760.0,45.0
2018-06-04 18:00:00,22.8,0.9832549075639546,0.1822355254921474,2.2,55.3,13530.0,44.0
2018-06-04 19:00:00,22.1,0.866896748935603,-0.4984877397538299,1.6,59.2,12480.0,44.0
2018-06-04 20:00:00,21.3,0.6600016679609368,0.7512641335035112,0.7,65.3,9970.0,44.0
2018-06-04 21:00:00,21.1,0.8796485728666164,0.4756242090702752,0.8,71.2,9050.0,39.0
2018-06-04 22:00:00,20.1,0.4694715627858908,-0.8829475928589268,1.0,78.5,8170.0,37.0
2018-06-04 23:00:00,20.2,0.6238795967093865,-0.7815204724188186,1.2,75.5,8610.0,36.0
2018-06-05 00:00:00,19.6,-1.8369701987210294e-16,-1.0,0.1,73.8,9230.0,40.0
2018-06-05 01:00:00,19.3,-0.8028174751911147,0.5962248749656156,0.8,76.7,7950.0,43.0
2018-06-05 02:00:00,18.4,0.0610485395348569,-0.9981347984218668,0.7,79.5,6960.0,48.0
2018-06-05 03:00:00,16.9,0.0575640269595675,-0.9983418166140284,0.6,86.6,6300.0,46.0
2018-06-05 04:00:00,17.8,-1.8369701987210294e-16,-1.0,0.0,83.8,6120.0,46.0
2018-06-05 05:00:00,16.6,-1.8369701987210294e-16,-1.0,0.0,88.2,4050.0,51.0
2018-06-05 06:00:00,16.5,-1.8369701987210294e-16,-1.0,0.0,89.5,3800.0,48.0
2018-06-05 07:00:00,20.2,-0.9999253696604522,-0.0122170008352467,0.6,76.6,6540.0,54.0
2018-06-05 08:00:00,22.5,-0.9781476007338056,0.2079116908177593,1.6,64.7,7610.0,75.0
2018-06-05 09:00:00,24.4,-0.8367643134589616,0.5475632234925502,1.9,57.5,7670.0,69.0
2018-06-05 10:00:00,25.6,-0.6279630576493377,0.7782431485260212,1.9,44.9,11500.0,72.0
2018-06-05 11:00:00,26.7,0.5000000000000001,-0.8660254037844385,0.9,40.1,11880.0,75.0
2018-06-05 12:00:00,26.7,0.979575249599344,-0.201077921145965,3.8,42.8,8440.0,89.0
2018-06-05 13:00:00,27.5,0.9563047559630355,-0.2923717047227367,3.5,44.7,7650.0,82.0
2018-06-05 14:00:00,27.2,0.9426414910921784,-0.3338068592337709,4.1,38.4,13100.0,53.0
2018-06-05 15:00:00,27.6,0.8526401643540922,-0.5224985647159488,3.4,34.4,18420.0,50.38498647769469
2018-06-05 16:00:00,27.3,0.7815204724188187,-0.6238795967093864,4.5,34.9,19670.0,52.48874850510455
2018-06-05 17:00:00,26.6,0.7933533402912353,-0.6087614290087205,2.6,38.6,15250.0,58.0
2018-06-05 18:00:00,25.6,0.8910065241883677,-0.4539904997395467,3.9,39.8,17960.0,57.0
2018-06-05 19:00:00,24.2,0.9291325715340562,-0.3697467572738291,1.7,46.0,12070.0,54.0
2018-06-05 20:00:00,22.1,0.8845809752150837,-0.4663866403398913,1.5,54.3,12050.0,65.0
2018-06-05 21:00:00,21.7,0.6454576877239504,-0.7637960286346425,1.0,55.5,11230.0,67.0
2018-06-05 22:00:00,19.2,0.3139924559674051,-0.949425477641904,1.0,68.4,8390.0,61.0
2018-06-05 23:00:00,19.0,0.8489716876291414,0.5284383347223471,0.3,68.6,700.0,68.0
2018-06-06 00:00:00,17.4,-0.7217602280983622,-0.692143173870407,0.5,84.4,3260.0,82.0
2018-06-06 01:00:00,16.9,-1.8369701987210294e-16,-1.0,0.0,84.7,3230.0,73.0
2018-06-06 02:00:00,16.6,-1.8369701987210294e-16,-1.0,0.1,84.5,3000.0,75.0
2018-06-06 03:00:00,15.8,-1.8369701987210294e-16,-1.0,0.0,87.2,3290.0,63.0
2018-06-06 04:00:00,15.6,-0.7120260459909967,-0.7021530529951624,0.4,87.5,3640.0,63.0
2018-06-06 05:00:00,15.0,-0.4430711908241797,-0.8964864303834403,0.3,89.2,3460.0,65.0
2018-06-06 06:00:00,15.9,-1.8369701987210294e-16,-1.0,0.0,89.2,4990.0,72.0
2018-06-06 07:00:00,19.6,0.9921147013144777,-0.125333233564304,1.4,75.6,7370.0,80.0
2018-06-06 08:00:00,20.6,0.8433914458128857,-0.5372996083468238,1.8,75.7,7260.0,82.0
2018-06-06 09:00:00,20.2,0.9865721616069696,-0.1633259622416218,2.6,78.2,5730.0,64.0
2018-06-06 10:00:00,21.0,0.8694949295052188,-0.4939418665842312,1.7,76.5,6570.0,56.0
2018-06-06 11:00:00,21.7,0.925209718385782,-0.3794561595290053,3.9,73.7,5830.0,65.0
2018-06-06 12:00:00,22.7,0.8580649057236446,-0.5135412520581697,2.8,70.2,6360.0,74.0
2018-06-06 13:00:00,23.7,0.7535633923016377,-0.657375245794096,3.3,66.3,5570.0,82.0
2018-06-06 14:00:00,24.3,0.7771459614569711,-0.6293203910498374,3.2,63.6,7040.0,69.0
2018-06-06 15:00:00,25.2,0.8660254037844386,-0.4999999999999999,2.4,60.1,9850.0,52.0
2018-06-06 16:00:00,25.6,0.5707135676844318,-0.8211492091337039,2.2,56.3,11800.0,39.0
2018-06-06 17:00:00,25.4,0.7869350219613372,-0.6170358751407489,2.9,56.3,12300.0,39.0
2018-06-06 18:00:00,24.3,0.8319541221304827,-0.554844427447999,3.6,61.1,12140.0,37.0
2018-06-06 19:00:00,22.3,0.936059535738973,-0.3518416484047022,2.8,68.6,12040.0,31.0
2018-06-06 20:00:00,20.9,0.9857034690888536,-0.1684893795650024,2.8,74.4,10390.0,30.0
2018-06-06 21:00:00,19.5,0.9909831997148362,-0.1339861854182918,1.4,80.0,7710.0,29.0
2018-06-06 22:00:00,18.5,0.7313537016191706,-0.6819983600624986,0.9,83.1,6290.0,20.0
2018-06-06 23:00:00,17.9,0.7477980904985319,-0.6639262126522418,1.4,86.8,5590.0,23.0
2018-06-07 00:00:00,17.1,0.0453629881292541,-0.9989705697907147,1.3,88.4,4340.0,19.0
2018-06-07 01:00:00,17.1,0.7289686274214118,-0.6845471059286886,1.4,89.1,4000.0,33.0
2018-06-07 02:00:00,17.1,0.8763066800438634,0.4817536741017154,1.0,88.7,4080.0,35.0
2018-06-07 03:00:00,16.7,0.9998766324816608,-0.0157073173118202,0.6,89.2,3360.0,35.0
2018-06-07 04:00:00,17.6,0.9876883405951375,-0.1564344650402308,0.9,89.1,3100.0,36.0
2018-06-07 05:00:00,17.7,0.980614658546613,-0.1959461442425179,0.9,88.3,4050.0,41.0
2018-06-07 06:00:00,17.8,0.8069603121438023,0.5906056676199251,1.3,87.1,4410.0,35.0
2018-06-07 07:00:00,17.8,0.3090169943749475,-0.9510565162951536,1.2,87.2,9060.0,39.0
2018-06-07 08:00:00,18.3,0.9993283937786565,-0.0366437087065566,0.1,84.8,4820.0,33.0
2018-06-07 09:00:00,19.1,-1.8369701987210294e-16,-1.0,0.1,80.8,6570.0,43.0
2018-06-07 10:00:00,20.6,-0.3567379993196253,0.9342044743210296,1.2,76.7,6530.0,48.0
2018-06-07 11:00:00,23.0,0.4383711467890774,0.8987940462991668,1.3,67.2,6040.0,50.0
2018-06-07 12:00:00,24.0,0.9995598601193844,0.0296662440851105,3.1,63.2,6330.0,55.0
2018-06-07 13:00:00,24.0,0.8471219213821368,-0.5313985795180832,2.9,61.8,8670.0,46.0
